gene,value
ATP8B1,13.44
ALPK2,12.06
LOC101927322; RP11-126O1.5,5.86
RAX,5.68
CPLX4,5.82
LMAN1,14.55
CCBE1,5.24
CCBE1,4.32
MC4R,4.9
PIGN,10.18
BCL2,8.17
KDSR,10.51
VPS4B,12.57
CDH19,3.7
DSEL,4.03
TMX3,12.85
CD226,6.32
RTTN,8.53
GTSCR1,6.17
NETO1,4.57
FBXO15,5.09
CYB5A,12.1
FAM69C,5.31
ZADH2,7.82
SMIM21,4.61
ZNF516,6.48
MBP,5.89
PQLC1,7.63
TXNL4A,11.5
PARD6G,4.82
NDUFV2,10.88
ANKRD12,11.93
ANKRD20A5P; RHOT1P1,9.01
RBBP8; MIR4741,12.18
RNF125,5.53
RNF138,10.93
ELAC1,7.92
SMAD4,12.25
LOC100505549; RP11-35G9.3,9.08
ATP8B1,7.89
RP11-35G9.5; ATP8B1,7.93
SERPINB2,5.54
SERPINB10,4.96
HMSD,5.51
SERPINB8,10.85
GALR1,4.97
ZNF519,10.13
DSC2,11.56
ST8SIA5,4.53
PIAS2,11.77
TCEB3CL,7.14
TCEB3CL; TCEB3C,6.83
HDHD2,8.3
IER3IP1,11.18
SMAD2,12.62
C18orf32,11.94
RPL17; SNORD58A; SNORD58B; SNORD58C,16.32
RPL17-C18orf32,16.02
ACAA2,12.54
MYO5B,8.62
RNF152,4.91
SERPINB4,4.2
SERPINB3,4.13
CBLN2,5.46
CBLN2,4.28
OR4F17,4.18
MADCAM1,8.33
TPGS1,7.72
CDC34,5.1
GZMM,4.37
BSG,14.0
HCN2,4.47
FGF22,5.16
FSTL3,8.25
PALM,7.29
MISP,6.55
PTBP1; MIR4745,14.94
AZU1,4.56
PRTN3,5.97
ELANE,3.83
CFD,5.32
KISS1R,5.11
ARID3A,12.02
WDR18,7.22
GRIN3B,5.01
CNN2,12.18
ABCA7,7.84
HMHA1,4.12
GPX4,13.09
ATP5D,9.33
MIDN,10.16
CIRBP,13.83
C19orf24,9.73
MUM1,8.07
NDUFS7,5.04
DAZAP1,11.38
RPS15,16.15
APC2,8.06
REEP6,10.42
PLK5,4.95
ONECUT3,5.17
SCAMP4; ADAT3,7.69
CSNK1G2,7.38
IZUMO4,6.6
DOT1L,7.94
SF3A2,13.52
AMH; MIR4321,6.92
OAZ1,11.91
TMPRSS9,4.32
GADD45B,11.1
THOP1,8.92
ZNF554,7.58
ZNF555,9.31
ZNF556,4.31
ZNF57,9.52
TLE6,6.16
GNA11,12.68
GNA15,7.45
S1PR4,3.66
NCLN,9.35
CELF5,8.0
NFIC,12.4
FZR1,8.8
C19orf71,4.5
HMG20B,9.74
GIPC3,5.43
CACTIN-AS1,5.24
TJP3,4.73
MRPL54,6.71
ATCAY,6.08
NMRK2,4.93
PIAS4,9.69
CREB3L3,6.06
ANKRD24,5.72
EBI3,3.83
CCDC94,11.04
SHD,5.04
FSD1,6.13
AC007292.7; MPND,8.64
MPND,7.02
CHAF1A,9.36
HDGFRP2,9.73
TNFAIP8L1,9.24
DPP9-AS1,3.67
FEM1A,5.83
UHRF1,11.46
KDM4B,5.91
ZNRF4,5.02
SAFB,13.12
HSD11B1L; RPL36,5.27
CATSPERD,3.63
DUS3L,6.49
NRTN,6.43
ACSBG2,3.55
CLPP,9.89
ALKBH7,5.56
CRB3,9.31
TNFSF9,8.8
TRIP10,12.02
VAV1,6.72
ADGRE1,4.79
MBD3L5,5.61
MBD3L2,6.49
ZNF557,8.58
CAMSAP3,6.16
RETN,4.9
CLEC4M,7.19
EVI5L,6.65
LRRC8E,5.25
MAP2K7,5.59
TGFBR3L,6.08
SNAPC2,7.65
CCL25,8.0
CERS4,8.45
RPS28,14.31
ANGPTL4,5.01
RAB11B,11.09
MARCH2,5.89
HNRNPM,16.43
MYO1F,5.69
MYO1F,6.77
OR2Z1,5.43
MBD3L1,5.86
OR1M1,3.64
ZNF317,10.41
OR7D2,6.69
OR7E24,4.03
ZNF559-ZNF177; ZNF177; ZNF559,10.02
UBL5,11.79
PIN1,11.11
RDH8,4.71
C19orf66,5.63
PPAN-P2RY11; P2RY11; PPAN,8.71
MRPL4,7.71
ICAM1,13.68
ICAM4,6.43
ICAM5,6.35
PDE4A,5.71
ATG4D,8.16
SLC44A2,6.3
ILF3,13.03
QTRT1,10.31
DNM2,10.4
DNM2,12.47
C19orf38,5.34
CARM1,11.34
C19orf52,7.96
SMARCA4,9.47
LDLR; MIR6886,13.18
ANGPTL8,6.02
TSPAN16,5.13
PLPPR2,8.31
SWSAP1,4.84
PRKCSH,14.71
CNN1,12.78
ZNF833P,6.51
ZNF441,6.94
ZNF491,7.12
ZNF440,9.68
ZNF439,9.62
ZNF69,8.3
ZNF844,9.33
ZNF788,7.4
ZNF136,7.35
ZNF791,9.77
WDR83,7.43
ASNA1,12.48
BEST2,6.73
JUNB,6.33
RNASEH2A,9.46
MAST1,7.2
GCDH,5.35
CALR,15.37
RAD23A,12.17
DAND5,4.54
NFIX,11.49
LYL1,6.63
NACC1,10.95
IER2,10.55
ZSWIM4,5.88
ZSWIM4,7.07
NANOS3,5.46
CC2D1A,7.4
DCAF15,8.76
MIR1199,4.13
ADGRE5,7.07
PKN1,7.32
TECR; MIR639,11.97
CLEC17A,6.38
ZNF333,4.97
OR7C2,5.42
CCDC105,4.36
CASP14,3.81
OR1I1,4.6
SYDE1,8.36
AC006128.2; AKAP8L,6.35
CYP4F22,3.51
OR10H2,5.75
OR10H3,5.56
OR10H5,3.9
OR10H4,4.17
TPM4,13.89
FAM32A,10.49
AP1M1,11.08
AP1M1,8.32
KLF2,7.21
C19orf44,9.07
TMEM38A,5.93
TMEM38A,6.13
NWD1,3.3
SIN3B,5.4
F2RL3,9.73
MYO9B,10.06
USE1,11.28
OCEL1,4.39
BABAM1,11.28
MRPL34,11.17
DDA1,13.72
GTPBP3,6.21
MVB12A; BISPR,5.65
SLC27A1,6.47
PGLS,6.71
FAM129C,5.15
COLGALT1,11.11
MAP1S,10.11
FCHO1,5.51
B3GNT3,7.4
RPL18A; SNORA68,16.39
SLC5A5,4.23
CCDC124,9.52
KCNN1,7.95
ARRDC2,4.83
MAST3,5.31
PIK3R2; IFI30,6.5
MPV17L2,10.29
KIAA1683,6.41
PGPEP1,9.61
GDF15,10.27
SSBP4,5.97
KXD1,12.92
UBA52,14.91
C19orf60,6.01
TMEM59L,6.22
KLHL26,7.05
CRTC1,9.98
UPF1,8.39
DDX49,8.95
ARMC6,8.2
SLC25A42,4.63
RFXANK,9.82
NCAN,8.69
MAU2,8.64
GATAD2A; MIR640,10.26
GATAD2A,4.94
CILP2,7.07
ZNF101,9.82
ZNF253,13.52
ZNF93,11.02
ZNF90,10.53
ZNF486,11.83
ZNF85,12.13
ZNF430,11.74
ZNF714; VN1R81P,10.68
ZNF431; VN1R82P,10.86
ZNF738,13.41
ZNF257,10.22
ZNF729,7.84
ZNF492,10.01
ZNF726; ZNF92P3,9.76
ZNF254,13.29
VSTM2B,5.73
POP4,12.07
PLEKHF1,7.54
CCNE1,9.5
URI1,12.81
THEG5; AC011525.4; pleysey,6.17
ZNF507,12.61
DPY19L3,10.32
PDCD5,10.95
RGS9BP,4.79
NUDT19,9.18
FAAP24,9.79
GPATCH1,11.29
WDR88,4.16
LRP3,5.36
CEBPG,10.8
CHST8,8.34
KCTD15,7.79
LSM14A,13.4
KIAA0355,8.11
UBA2,13.76
WTIP,6.6
ZNF302,10.9
ZNF181,7.74
ZNF30,7.49
GRAMD1A,10.22
SCN1B,4.49
HPN,7.53
FXYD3; MIR6887,7.81
FXYD5,13.65
LSR,7.06
USF2,9.13
HAMP,6.91
MAG,6.47
CD22; MIR5196,5.17
FFAR1,9.78
FFAR3,6.36
GPR42,6.83
FFAR2,4.24
GAPDHS,4.9
TMEM147,10.98
HAUS5,5.88
RBM42,11.79
ETV2,5.45
COX6B1,13.44
UPK1A,4.83
ZBTB32,7.62
KMT2B,6.95
PROSER3,10.06
ARHGAP33,6.88
KIRREL2,4.83
APLP1,9.35
HCST,5.83
SDHAF1,3.87
LOC101927572; AC002116.7; CLIP3,7.35
WDR62,10.99
OVOL3,4.35
TBCB,12.66
CAPNS1,15.4
ZNF146,14.12
ZNF529-AS1,7.56
ZNF382,12.26
ZNF567,11.32
LOC728485; CTD-2162K18.4,7.71
ZNF345,7.19
ZNF568,10.74
ZNF383,10.27
ZNF527,6.69
ZNF570,10.05
SIPA1L3,11.18
KCNK6,9.05
CATSPERG,5.77
PSMD8,13.68
SPRED3,6.96
FAM98C,6.05
RYR1,7.36
EIF3K,14.45
ACTN4,15.65
LGALS7B,8.39
NFKBIB,5.47
MRPS12,7.94
PAPL,6.01
PAK4,10.74
NCCRP1,7.86
IFNL2,4.94
IFNL1,6.35
SAMD4B,13.6
MED29,9.11
ZFP36,7.93
PLEKHG2,5.34
SUPT5H,12.87
DLL3,5.06
SELV,4.75
LGALS13,4.04
LGALS16,5.67
LGALS14,3.94
LEUTX,5.81
PSMC4,12.53
ZNF546,8.49
MAP3K10,5.08
PLD3,10.31
SPTBN4,6.49
SHKBP1,8.95
LTBP4,5.36
LTBP4,8.8
ITPKC,5.8
ITPKC,6.54
SNRPA,13.35
CYP2B6,3.64
CYP2A13,4.72
CYP2S1,13.1
AXL,14.22
CCDC97,10.53
ERICH4,6.33
CEACAM3,6.95
DMRTC2,6.95
RPS19,14.58
CD79A,8.14
ZNF574,9.06
ZNF526,10.75
CIC,7.12
PRR19,4.28
TMEM145,6.57
MEGF8,8.08
PRG1,5.24
CD177,5.95
TEX101,5.93
ZNF575,5.21
PINLYP,5.04
IRGC,3.85
ZNF283,13.07
ZNF221,9.18
ZNF230,9.4
ZNF224,11.35
ZNF234,9.82
ZNF227,11.3
ZNF233,7.14
IGSF23,4.9
CEACAM16,5.36
BCL3; MIR8085,9.0
CBLC,4.52
BCAM,7.65
PVRL2,11.26
TOMM40,11.7
CLPTM1,11.72
RELB,7.35
CLASRP,7.32
KLC3,7.54
CD3EAP,9.96
FOSB,7.05
PPM1N,6.17
VASP,12.04
EML2-AS1,10.4
GIPR,3.58
QPCTL,6.64
BHMG1,5.74
FOXA3,5.18
CCDC61,7.45
IGFL2,5.65
IGFL1,7.44
HIF3A,5.92
PPP5C,13.91
CALM3,13.87
FKRP,5.88
ARHGAP35,13.06
NPAS1,4.95
SAE1,15.75
CCDC9,8.26
INAFM1,4.79
C5AR2,5.16
DHX34,6.42
GLTSCR1,7.13
EHD2,15.11
GLTSCR2; SNORD23,7.96
SEPW1,8.77
ZNF114,9.89
ELSPBP1,5.18
C19orf68,5.1
CTC-453G23.8; CARD8; nekera,7.57
SYNGR4,5.03
GRIN2D,4.77
SULT2B1,7.97
SPACA4,6.94
SPHK2,8.44
FUT2,4.14
FGF21,5.24
PPP1R15A,10.25
NUCB1,11.82
DHDH,4.59
BAX,12.95
FTL,16.15
RUVBL2,12.57
CGB2,5.7
CGB5; CGB8,6.21
SNRNP70,13.11
LIN7B,6.09
PPFIA3,4.34
TRPM4,7.6
CD37,7.43
DKKL1,5.74
CCDC155,4.56
GFY,4.64
RPS11; SNORD35B,14.73
FCGRT,6.08
RCN3,7.69
PRRG2,5.8
PRR12,8.84
SCAF1,6.64
BCL2L12,9.61
AP2A1,8.2
MED25; MIR6800,6.66
PTOV1; MIR4749,9.21
AKT1S1,8.37
TBC1D17; MIR4750,7.69
ATF5; MIR4751,8.51
SIGLEC16,7.04
ZNF473,10.09
MYH14,5.42
MYBPC2,4.2
C19orf81,4.34
CLEC11A,4.15
GPR32,5.22
ACPT,6.64
MGC45922; CTD-2568A17.5,6.25
KLK3,8.85
KLK2,6.48
SIGLEC9,5.56
SIGLEC7,5.92
CD33,6.55
SIGLECL1,5.02
IGLON5,4.71
LOC100129083; CTD-2616J11.2,7.05
CEACAM18,5.27
ZNF175,9.71
SPACA6,5.33
FPR2,5.84
FPR3,5.06
PPP2R1A,12.87
ZNF766; MIR643,11.41
ZNF480,12.74
ZNF610,7.21
ZNF880,11.39
ZNF528,10.31
ZNF534,10.69
ZNF578,7.03
ERVV-1,5.13
ERVV-2,4.33
VN1R2,4.79
ZNF525,8.9
ZNF845,12.08
ZNF765,8.18
ZNF761; TPM3P9,12.56
ZNF813,9.9
ZNF331,9.27
DPRX,4.97
MYADM,15.36
PRKCG,4.82
CACNG7,7.09
CACNG8; MIR935,7.45
CACNG6,6.31
PRPF31,11.42
CNOT3,9.11
TSEN34,6.41
RPS9,13.6
LILRA5,6.77
TTYH1,9.86
LENG8,12.19
LAIR2,9.74
KIR3DX1,5.34
KIR2DS5; KIR3DL2; KIR2DL1; KIR3DL3; KIR3DL1; KIR2DS4; KIR2DL3; KIR3DS1; KIR2DS2; KIR2DP1; KIR3DP1,5.15
KIR2DL4,8.58
FCAR,3.88
NCR1,6.44
NLRP2,4.31
EPS8L1,4.66
PPP1R12C,4.95
PPP6R1,5.05
PPP6R1,9.12
BRSK1,4.82
KMT5C,5.94
TMEM190,6.81
RPL28; MIR6805,17.0
ZNF628,6.48
NAT14,8.13
SSC5D,7.27
ZNF524,4.73
ZNF865,5.21
U2AF2,13.25
U2AF2,7.89
EPN1,10.19
RFPL4A,5.45
RFPL4AL1,4.88
NLRP4,3.51
NLRP8,5.13
NLRP5,5.17
ZNF444,9.78
GALP,7.31
ZNF471,4.68
ZFP28,5.5
ZNF470,8.59
ZNF71,6.28
SMIM17,6.86
USP29,4.34
ZNF264,12.15
AURKC,4.86
ZNF805,8.48
ZNF460,12.33
ZNF543,8.79
ZNF304,8.76
ZNF549,7.54
ZIK1,9.2
ZNF530,9.78
ZNF134,12.83
ZSCAN4,4.48
ZSCAN1,5.85
ZNF135,6.52
ZNF274,7.94
ZSCAN22; MIR6806,8.83
RPS5,14.15
RNF225,7.63
ZNF584,11.17
ZNF324B,6.72
TRIM28,11.77
PLPP2,9.94
MIER2,7.4
MIER2,5.45
THEG,5.14
C2CD4C,5.89
SHC2,7.49
ODF3L2,4.75
POLRMT,6.9
RNF126,7.31
PRSS57,6.27
PLPPR3,4.81
MED16,9.8
R3HDM4,6.93
TMEM259,10.82
POLR2E,13.12
SBNO2,10.58
CBARP,6.27
GAMT,7.68
RPS15,4.55
PCSK4,7.92
ADAMTSL5,8.14
MEX3D,5.86
TCF3,10.22
ATP8B3,8.4
REXO1; MIR1909,9.86
KLF16,8.59
ABHD17A,7.13
CSNK1G2-AS1,6.96
BTBD2,10.45
MKNK2,7.23
MOB3A,10.54
AP3D1,10.11
PLEKHJ1; MIR6789,8.24
C19orf35,5.28
LINGO3,4.82
LSM7,7.76
LMNB2,5.29
GNG7,6.3
GNG7,5.47
GNG7,9.08
SGTA,10.81
ZNF77,6.91
TLE2,4.23
AES,11.38
SMIM24,6.13
DOHH,5.44
FZR1,5.87
TBXA2R,5.86
CACTIN,9.08
PIP5K1C,7.51
PIP5K1C,5.41
APBA3,7.25
RAX2,6.87
MATK,5.16
ZFR2,3.58
DAPK3; MIR637,10.16
EEF2; SNORD37,15.32
ZBTB7A,9.39
MAP2K2,10.86
SIRT6,4.22
TMIGD2,7.37
STAP2,6.32
SH3GL1,9.68
UBXN6,6.74
PLIN4,4.37
SEMA6B,8.25
MYDGF,8.5
DPP9,12.39
TICAM1,5.37
PLIN3,11.89
ARRDC5,3.91
PTPRS,11.29
SAFB2,11.69
C19orf70,7.41
LONP1,8.46
LONP1,6.93
FUT6,7.42
FUT3,5.16
RANBP3,12.74
MLLT1,7.58
ACER1,5.05
PSPN,5.95
GTF2F1,10.17
KHSRP; MIR3940,10.8
SLC25A41,6.02
SLC25A23,8.46
DENND1C,7.31
TUBB4A,12.19
CD70,4.74
TNFSF14,5.61
C3,12.56
GPR108; MIR6791,11.91
SH2D3A,5.05
MBD3L2; CTB-25J19.1,6.38
MBD3L4,5.02
MBD3L3,5.36
INSR,6.08
PEX11G,7.17
XAB2,6.26
PCP2,6.22
FCER2,6.59
CLEC4G,7.3
CD209,5.31
PRR36,5.89
CTXN1,8.78
TIMM44,7.18
FBN3,5.38
FBN3; mumari,5.01
KANK3,6.33
PRAM1,5.08
ZNF414,6.64
MYO1F,4.88
ADAMTS10,6.19
ACTL9,4.4
ZNF558,8.29
MUC16,4.21
OR7G2,3.68
OR7G1,4.73
OR7G3,4.87
OR7D4,6.34
ZNF699,8.17
ZNF266,9.5
ZNF560,10.01
ZNF426,10.02
ZNF121,12.75
ZNF561,10.41
ZNF562,12.01
ZNF812P,6.05
FBXL12,8.57
OLFM2,6.3
COL5A3,5.83
ANGPTL6,5.23
EIF3G,12.07
ICAM3,5.68
TYK2,8.2
CDC37; MIR1181,11.12
KEAP1,7.97
S1PR5,5.42
KRI1,10.17
CDKN2D,7.61
AP1M2,5.23
TMED1,8.35
YIPF2,6.45
SPC24,10.24
KANK2,7.47
DOCK6,8.11
CCDC151,4.89
ELOF1,8.39
ACP5,6.3
ZNF627,6.14
ZNF823,10.8
ZNF563,6.81
DHPS,10.48
FBXW9,5.5
TNPO2,12.16
C19orf43,11.22
PRDX2,11.15
DNASE2,10.56
KLF1,5.99
SYCE2,6.23
FARSA,13.22
GADD45GIP1,7.89
LYL1,5.65
TRMT1,11.88
STX10,8.43
C19orf57,5.8
PODNL1,5.94
RFX1,7.87
PALM3,4.78
C19orf67,6.59
SAMD1,7.37
PRKACA,10.84
ASF1B,10.47
ADGRL1,6.34
DDX39A,11.54
PTGER1,7.29
GIPC1,8.35
DNAJB1,11.86
NDUFB7,7.76
ADGRE3,4.61
ADGRE2,3.9
OR7A5,4.96
OR7C1,4.72
OR7A10,4.96
OR7A17,5.47
SLC1A6,5.6
ILVBL,6.68
NOTCH3,5.29
EPHX3,5.44
BRD4,13.63
AKAP8,10.1
AKAP8L,12.5
WIZ,9.84
RASAL3,7.63
PGLYRP2,5.95
OR10H1,4.45
LOC102724279; AC004791.2; nimure,6.93
CYP4F2,6.42
CYP4F11,5.31
CIB3,6.28
EPS15L1,6.04
CPAMD8,6.38
HAUS8,8.14
MYO9B,6.3
ABHD8,7.25
ANO8,7.65
GTPBP3,6.37
PLVAP,3.72
BST2,4.34
UNC13A,4.75
FCHO1,4.75
INSL3,7.22
JAK3,8.33
IL12RB1,3.31
RAB3A,5.73
KIAA1683,6.39
JUND,5.71
LSM4,12.13
LRRC25,4.62
ISYNA1,8.23
ELL,7.31
FKBP8,9.25
CRLF1,5.46
COMP,7.92
CERS1; GDF1,7.79
SUGP2,10.03
TMEM161A,8.18
BORCS8; MEF2B; MEF2BNB-MEF2B,9.28
NR2C2AP,8.37
SUGP1,8.6
TSSK6,3.9
PBX4,6.46
LPAR2,7.73
GMIP,5.98
ATP13A1,11.19
ZNF14,4.89
ZNF506,4.34
ZNF682,8.18
ZNF100,13.6
ZNF43,12.31
ZNF208,12.42
ZNF676,9.57
ZNF99,6.5
ZNF724P,12.51
ZNF681,11.58
UQCRFS1,12.8
C19orf12,9.46
TSHZ3,4.99
ANKRD27,10.72
SLC7A9,5.34
CEP89,11.88
RHPN2,11.88
SLC7A10,5.51
CEBPA,4.44
PEPD,11.56
SCGB2B2,4.95
ZNF599,8.11
ZNF792,6.83
HPN-AS1,9.04
LGI4,5.13
FAM187B,3.74
KRTDAP,5.06
DMKN,7.1
SBSN,5.02
TMEM147-AS1,4.68
ATP4A,7.58
UPK1A-AS1,5.1
HSPB6,5.79
PRODH2,5.64
NPHS1,3.55
NFKBID,6.97
TYROBP,8.12
CLIP3,5.12
THAP8,6.04
POLR2I,8.8
COX7A1,7.2
ZNF565,7.06
ZFP14,7.87
ZFP82,9.95
ZNF566,8.92
ZNF260,12.44
ZNF529,7.41
ZNF461,11.51
ZNF850,13.13
ZNF790,10.33
ZNF829,9.78
HKR1,6.45
ZNF569,7.39
ZNF571,9.69
ZNF573,7.48
LOC100631378; AC016582.2; LOC728853,4.94
WDR87,4.96
DPF1,6.49
PPP1R14A,8.99
YIF1B,12.92
GGN,6.84
RASGRP4,5.99
MAP4K1,3.74
CAPN12,5.01
LGALS7; LGALS7B,5.7
LGALS4,4.88
RINL,7.44
SIRT2,10.45
CCER2,11.91
SYCN,5.43
IFNL3,6.68
IFNL4,4.24
GMFG,5.77
PAF1,11.37
RPS16,16.06
EID2B,6.02
EID2,8.97
CLC,6.03
DYRK1B,7.18
FBL,13.97
FCGBP,5.61
TTC9B,3.67
CNTD2,7.35
AKT2,11.53
C19orf47,9.39
HIPK4,4.96
PRX,7.52
SERTAD1,7.19
SERTAD3,7.28
BLVRB,10.46
NUMBL,8.2
ADCK4,5.97
C19orf54,7.37
TGFB1,11.81
B9D2,7.18
EXOSC5,9.38
B3GNT8,5.95
ATP5SL,12.74
CEACAM4,5.92
CEACAM7,4.36
LYPD4,5.57
RABAC1,12.17
ATP1A3,6.97
GRIK5,7.28
POU2F2,6.27
DEDD2,7.56
PAFAH1B3,12.05
CNFN,7.51
LIPE,5.18
CXCL17,7.15
CEACAM1,9.42
PSG1,9.28
PSG11,8.62
PSG5,12.91
PSG4,11.77
LYPD3,5.47
PHLDB3,5.77
ETHE1,8.65
ZNF428,6.62
CADM4,8.86
PLAUR,10.04
SMG9,10.39
KCNN4,9.51
ZNF45,8.54
ZNF235,9.11
ZNF180,7.18
CEACAM20,4.69
NKPD1,4.77
TRAPPC6A,10.4
EXOC3L2,5.53
CKM,4.67
PPP1R13L,7.16
ERCC1,10.86
RTN2,7.46
EML2; MIR330,5.99
SNRPD2,11.43
FBXO46,9.17
SIX5,6.67
RSPH6A,5.99
SYMPK,13.82
IRF2BP1,7.69
MYPOP,5.1
NANOS2,4.75
PGLYRP1,6.41
IGFL4,7.64
IGFL3,4.07
CCDC8,6.13
PNMAL1,4.43
PPP5D1,10.92
PNMAL2,6.76
PTGIR,8.87
GNG8,4.68
DACT3,6.62
PRKD2,6.96
STRN4,8.95
SLC1A5,11.88
AP2S1,11.33
TMEM160,9.91
ZC3H4,10.37
BBC3; MIR3191,4.91
MEIS3,6.24
SLC8A2,6.63
KPTN,6.85
NAPA,11.02
ZNF541,5.41
TPRX1,5.31
SULT2A1,5.34
BSPH1,4.23
CABP5,6.33
PLA2G4C,6.25
LIG1,6.45
CARD8,10.12
CCDC114,6.78
TMEM143,5.91
KDELR1,13.89
LMTK3,5.04
DBP,9.87
CA11,7.02
NTN5,4.09
MAMSTR,5.99
RASIP1,5.17
IZUMO1,4.25
FUT1,5.69
BCAT2,10.72
HSD17B14,5.21
PLEKHA4,5.02
TULP2,6.85
NUCB1,6.19
GYS1,10.54
LHB,9.21
KCNA7,4.54
C19orf73,5.79
HRC,6.9
SLC6A16,7.41
PTH2,6.41
SLC17A7,5.52
PIH1D1,7.97
NOSIP,9.12
RRAS,10.64
IRF3,6.16
TSKS,5.46
VRK3,12.39
IZUMO2,5.81
KCNC3,5.56
NAPSA,5.38
FAM71E1,7.38
JOSD2,8.73
ASPDH,6.03
LRRC4B,4.21
C19orf48; SNORD88B; SNORD88C,7.99
KLK1,4.87
KLK15,11.09
KLK4,5.83
KLK5,4.38
KLK6,4.81
KLK7,7.18
KLK10,5.11
KLK11,5.57
KLK12,7.34
KLK13,5.21
KLK14,6.98
CTU1,6.91
VSIG10L,6.93
NKG7,7.72
LIM2,3.72
C19orf84,9.97
SIGLEC10,7.08
SIGLEC8,3.9
SIGLEC12,5.53
SIGLEC6,6.12
SIGLEC14; SIGLEC5,4.48
HAS1,4.19
FPR1,5.79
ZNF350,10.59
ZNF615,7.72
ZNF614,10.37
ZNF83,9.33
ZNF611,13.18
ZNF888,8.81
ZNF160,8.57
ZNF160,16.19
ZNF415,8.0
ZNF665,6.69
ZNF677,5.94
VN1R4,4.85
BIRC8,4.22
NLRP12,5.01
AC008753.6; MYADM,5.77
MYADM,12.25
VSTM1,4.44
TARM1,9.51
OSCAR,7.52
TFPT,9.57
LENG1,7.46
TMC4,6.66
MBOAT7,11.46
RPS9,3.72
LILRB5,4.19
LAIR1,5.81
LENG9,4.61
CDC42EP5,5.71
NLRP7,3.54
PPP1R12C,8.1
TNNT1,7.35
SYT5,4.97
PTPRH,8.13
HSPBP1,8.46
TMEM150B,4.84
IL11,6.9
TMEM238,7.1
UBE2S,10.11
UBE2S,6.31
SHISA7,4.35
ISOC2,10.71
SBK2,7.06
SBK3,6.42
ZNF579,10.55
FIZ1,5.4
ZNF784,4.43
NLRP9,5.89
NLRP11,5.35
NLRP13,4.48
ZNF787,9.12
ZSCAN5B,5.09
ZSCAN5A,6.24
ZNF582,7.11
ZNF667,5.96
ZNF835,6.33
ZNF835,4.33
PEG3; ZIM2,7.71
ZIM3,4.46
DUXA,4.59
ZNF550,10.5
ZNF416,8.04
ZNF154,5.9
ZNF671,6.56
ZNF552,10.5
ZNF418,11.33
ZNF256,10.05
C19orf18,6.45
ZNF606,8.98
ZSCAN18,6.32
ZNF329,7.75
ZNF274,5.02
ZNF497; A1BG,4.62
ZNF837,4.93
ZNF132,8.49
ZBTB45,7.92
ZBTB45,6.55
CHMP2A,11.56
UBE2M,12.7
MZF1,6.39
STK11,9.93
EFNA2,5.89
OAZ1,13.74
SPPL2B,8.42
VMAC,6.34
CAPS,6.82
ARHGEF18,11.3
C19orf45,7.48
ZNF358,7.36
MCOLN1,11.04
PNPLA6,12.07
PET100,9.87
STXBP2,5.96
MCEMP1,6.84
TRAPPC5,9.55
CCDC159,5.84
CCDC159,4.08
ZNF627,6.07
ZNF627,8.16
ZNF700,10.24
ZNF763,7.25
CCDC130,4.17
CCDC130,9.2
MRI1,5.91
C19orf53,13.01
RLN3,7.69
IL27RA,7.22
CYP4F8,4.59
CYP4F3,6.98
CYP4F12,6.03
RAB8A,15.26
HSH2D,5.82
BABAM1,11.86
ANKLE1,6.21
NDUFA13,8.17
YJEFN3,7.74
ZNF493,8.38
ZNF429,10.63
ZNF429,7.2
ZNF730,10.59
RPSAP58; RPSA,11.65
ZNF536,5.97
ZNF536,4.07
TDRD12,4.16
TDRD12,4.57
GPI,11.19
PDCD2L,10.79
FXYD1,5.93
FXYD7,7.19
PSENEN,13.55
LIN37,9.36
LRFN3,4.2
LRFN3,6.01
ZNF420,9.55
HKR1,7.46
HKR1,9.61
HKR1,9.62
ZNF793,8.93
ZNF540; ZNF571-AS1,6.03
SPINT2,4.86
C19orf33,7.75
TIMM50,12.94
TIMM50,8.96
LGALS17A,5.83
RAB4B; MIA-RAB4B; RAB4B-EGLN2,7.41
MIA; RAB4B; MIA-RAB4B,6.41
EGLN2,11.03
CYP2F1,3.88
HNRNPUL1,14.89
CEACAM21,5.43
CEACAM5,7.42
CEACAM6,8.33
TMEM91,6.43
BCKDHA,8.02
ARHGEF1,3.87
ARHGEF1,6.73
ZNF576,7.22
SRRM5,5.13
ZNF155,8.41
ZNF222,12.04
ZNF223,9.38
ZNF284,9.05
ZNF225,8.49
ZNF226,9.48
PVR,13.2
CEACAM19,6.64
APOE,12.98
APOC1,6.48
APOC4,10.08
APOC2,7.62
APOC4-APOC2; APOC2,7.55
GEMIN7,9.35
PPP1R37,6.12
MARK4,10.66
BLOC1S3,9.85
C5AR1,8.21
C5AR1,4.86
CRX,6.38
EMP3,14.32
GRWD1,13.06
KCNJ14,5.71
CYTH2,11.13
ALDH16A1,5.94
FLT3LG,7.36
RPL13A; SNORD35A; SNORD34; SNORD33; SNORD32A,16.03
PRMT1,14.21
ADM5; CPT1C,7.03
NR1H2,6.92
NR1H2,9.41
POLD1,6.33
SPIB,6.14
EMC10,12.76
ZNF613,9.96
ZNF808; RPL39P34,11.34
ZNF701; ZNF137P,12.73
NDUFA3,14.22
NDUFA3,6.85
LILRA2,6.59
LILRA1,4.53
LILRB1,5.43
LILRB4,4.31
LILRB4,6.11
ZNF580; ZNF581,6.71
CCDC106,9.67
ZNF582-AS1,7.29
ZNF583,8.6
ZNF547; TRAPPC2B; TRAPPC2,8.06
